KG.Code;Katastralgemeinde;EZ;PLZ;Straße;ON;Gst.;Gst.Fl.;ErwArt;Erwerbsdatum;Widmung;Bauklasse;Gebäudehöhe;Bauweise;Zusatz;Schutzzone;Wohnzone;öZ;Bausperre;seit/bis;zuordnung;Geschoße;parz.;VeräußererCode;Erwerbercode;Zähler;Nenner;BJ;TZ;Kaufpreis ;/m² Gfl.;AbbruchfixEU;m³ Abbruch;AbbruchkostEU;FreimachfixEU;Freimachfläche;FreimachkostEU;Baureifgest;% Widmung;Baurecht;Bis;auf EZ;Stammeinlage;sonst_wid;sonst_wid_prz;ber. Kaufpreis;Bauzins
01651;Aspern;3062;1220;Seeadlerweg;19;1049/85;293;Kaufvertrag;05.05.2023;W;I;6,5;ogk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;8;9;1;1;2023;2606/23;1119000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1119000;
01665;Stadlau;2819;1220;Kaisermühlenstraße;21;388/15;256;Kaufvertrag;31.03.2023;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;2185/23;545000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;545000;
01805;Liesing;1506;1230;Breitenfurter Straße;416;457/16;702;Kaufvertrag;23.02.2023;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;9;8;1;1;;1267/23;1000000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1000000;
01108;Unterlaa;173;1100;Klederinger Straße;42;225/22;54;MA 64-Bescheid;31.05.2023;W;I;4,5;g;tw. max. 60%;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;1;1;1;;;44280;820;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;44280;
01107;Simmering;1119;1110;Medwedweg;10;1757/6;524;MA 64-Bescheid;30.05.2023;GB;II;;g;BG;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;13;8;1;1;;;497800;950;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;497800;
01107;Simmering;762;1110;Brambillagasse;20;1009/3;937;Kaufvertrag;14.04.2023;GB;II;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;J;8;8;1;1;;3442/23;2500000;2668,09;0;0;0;0;0;0;FALSCH;40;FALSCH;;;FALSCH;GBGV1 4,5g40%;60;2500000;
01107;Simmering;762;1110;Brambillagasse;20;1009/3;937;Kaufvertrag;07.04.2021;GB;II;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;J;8;8;1;1;;5176/21;1650000;1760,939;0;0;0;0;0;0;FALSCH;40;FALSCH;;;FALSCH;GBGV1 4,5g40%;60;1650000;
01806;Mauer;4914;1230;Rudolf-Waisenhorn-Gasse;208;1347/6;842;Kaufvertrag;24.04.2023;W;I;6,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;9;9;1;1;;1339/23;1000000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1000000;
01657;Leopoldstadt;7755;1020;KLG 80er-Linie;Parz.97;1859/97;486;Kaufvertrag;16.05.2023;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;9;1;1;;2401/23;97200;200;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;97200;
01603;Donaufeld;1657;1210;Kugelfanggasse;94;2330;334;Kaufvertrag;21.10.2021;W;I;6,5;ogk;150 m²;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;8;9;1;1;;1965/23;2186580;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2186580;
01603;Donaufeld;1550;1210;Kalsergasse;21;1384/7;435;Kaufvertrag;11.03.2023;W;I;6,0;ogk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;9;1;1;;1405/23;460800;1059,31;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;460800;
01606;Groß Jedlersdorf I;2285;1210;Carabelligasse;80;572/86;473;Kaufvertrag;28.04.2023;W;I;6,5;ogk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;9;1;1;;1715/23;200000;422,833;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;200000;
01660;Kagran;967;1220;Rudi-Hiden-Gasse;;633/1;126;MA 64-Bescheid;30.05.2023;GB;I;7,5;g;50%;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;8;1;1;;;163800;1300;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;163800;
01660;Kagran;967;1220;Rudi-Hiden-Gasse;;633/1;18;MA 64-Bescheid;30.05.2023;SO;;;;Umspannwerk;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;8;1;1;;;5220;290;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;5220;
01654;Eßling;3520;1220;Pilatgasse;18;338/1;26;Magistratsbeschluss;16.05.2023;W;I;4,5;ogk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;16900;650;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;16900;
01654;Eßling;3520;1220;Pilatgasse;18;338/5;85;MA 64-Bescheid;02.06.2023;W;I;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;55250;650;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;55250;
01607;Groß Jedlersdorf II;6870;1210;Nordbrücke;;922/42;38596;Kaufvertrag;15.12.2022;VB;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;;7;4;1;1;;4406/23;1999651;51,8098;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1999651;
01660;Kagran;7;1220;Am Freihof;11;43;2119;Kaufvertrag;19.08.2023;GB;I;7,5;g;tw.6m, 60%;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;N;9;8;1;1;;2513/23;7800000;3680,982;0;0;0;0;0;0;FALSCH;70;FALSCH;;;FALSCH;W I g;30;7800000;
01620;Brigittenau;1514;1200;Raffaelgasse;4;3399/37;274;Kaufvertrag;25.04.2023;GB;IV;18,0;g;Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;5;J;8;8;1;1;1912;2667/23;2100000;;0;0;0;0;0;0;FALSCH;80;FALSCH;;;FALSCH;GBGV I 5m g;20;2100000;
01004;Innere Stadt;1795;1010;Mölker Bastei;;1520/8;1142;Kaufvertrag;26.04.2023;Spk;;;;Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;8;8;1;1;;4485/23;230000;201,401;0;0;0;0;0;0;FALSCH;70;FALSCH;;;FALSCH;Vfl.;30;230000;
01660;Kagran;2875;1220;Melangasse;28;2609;700;Kaufvertrag;11.11.2022;W;I;7,5;ogk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;3;J;8;9;350;700;;2295/23;1159900;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1159900;
01616;Stammersdorf;4759;1210;Stammersdorfer Straße;hinter 239;1022/3;1005;Kaufvertrag;13.04.2022;L;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;;9;8;1;1;;1326/23;46832,5;46,59901;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;46832;
01616;Stammersdorf;2194;1210;In den kurzen Wiesthalen;;2273/3;616;Kaufvertrag;02.05.2023;SwwL;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;;9;9;1;1;;1920/23;17000;27,5974;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;17000;
01201;Auhof;1504;1130;Rohrergasse;20;1889;544;Kaufvertrag;24.04.2023;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;936/23;800000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;800000;
01215;Unter St.Veit;502;1130;Neblingergasse;4;136/14;720;Kaufvertrag;26.04.2023;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;964/23;350000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;350000;
01204;Hadersdorf;2881;1140;Mauerbachstraße;139;112/31;471;Kaufvertrag;20.04.2023;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;8;9;1;1;;2083/23;400000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;400000;
01401;Dornbach;3102;1170;KLG Ob der Als Gruppe O;Parz.2;750/5;324;Kaufvertrag;25.04.2023;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;J;9;9;1;1;;2226/23;305000;941,358;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;305000;
01510;Pötzleinsdorf;1284;1180;Pötzleinsdorfer Straße;7;559/42;609;Kaufvertrag;25.02.2023;W;I;;ogk;Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;1692/23;2147000;3525,452;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2147000;
01514;Währing;2254;1180;Hasenauerstraße;19-21;1240;1833;Kaufvertrag;24.03.2023;W;II;10,5;o;Wohn- und Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Villa;3;J;9;8;1;1;1887;1734/23;5500000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;5500000;
01660;Kagran;3527;1220;Percostraße;19;387/17;5080;Kaufvertrag;16.12.2022;GB;II;;g;BG;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;8;1;1;;2857/23;3170785;624,1703;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;3170785;
01657;Leopoldstadt;7754;1020;KLG 80er-Linie;Parz.96;1859/96;259;Kaufvertrag;01.06.2023;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;9;1;1;;2892/23;51800;200;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;51800;
01204;Hadersdorf;3018;1140;Mittlere Straße;9;335/353;1080;Kaufvertrag;15.11.2022;W;I;4,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Kleingarten;;J;9;9;1;1;;2408/23;24500;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;24500;
01801;Atzgersdorf;766;1230;Dirmhirngasse;76-80;472/2;2798;Kaufvertrag;14.10.2021;W;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;1280/23;9000000;3216,583;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;9000000;
01213;Speising;252;1130;Gallgasse;54;450/3;1015;Kaufvertrag;27.04.2023;W;I;7,5;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;1;J;8;9;1;2;;1027/23;800000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;800000;
01207;Lainz;567;1130;Lainzer Straße;120;8/25;680;Kaufvertrag;08.05.2023;W;I;;o;Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;3;J;8;8;1;1;;965/23;1650000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1650000;
01204;Hadersdorf;572;1140;Kampfstraße;16;335/4;85;Magistratsbeschluss;09.06.2023;W;I;4,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;23800;280;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;23800;
01660;Kagran;4703;1220;Paulitschkegasse;2,2A;1067/104;899;Kaufvertrag;18.04.2023;W;I;7,5;ogk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;J;8;8;1;1;;2497/23;;27,00363;0;0;0;0;0;0;FALSCH;100;WAHR;31.10.2122;4671;FALSCH;;;;EUR 24.276,26
01654;Eßling;769;1220;Wiethestraße;175;356/52;399;Kaufvertrag;24.04.2023;W;I;6,5;ogk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;9;1;1;;2645/23;399000;1000;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;399000;
01665;Stadlau;2758;1220;Ginkgoweg;20;480/55;300;Kaufvertrag;04.04.2023;GS;;;;80 m²;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;J;9;8;1;1;;2176/23;385000;1283,333;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;385000;
01654;Eßling;779;1220;Schlachthammerstraße;83B;275/20;89;Kaufvertrag;14.11.2022;W;I;6,5;ogk;tw.g, 50%;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;N;9;9;1;1;;2598/23;70000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;70000;
01606;Groß Jedlersdorf I;391;1210;Brünner Straße;129;20/1;623;Kaufvertrag;28.01.2020;GB;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;J;9;8;1;1;;1411/20;1290000;2070,626;0;0;0;0;0;0;FALSCH;40;FALSCH;;;FALSCH;GBGV I 4,5m g 70%;60;1290000;
01657;Leopoldstadt;7757;1020;KLG 80er-Linie;Parz.99;1859/99;305;Kaufvertrag;01.06.2023;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;9;1;1;;2891/23;61000;200;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;61000;
01204;Hadersdorf;1322;1140;Heidestraße;42-44;335/237;1129;Kaufvertrag;24.04.2023;W;I;4,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;N;9;8;1;1;;2430/23;315000;279,008;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;315000;
01204;Hadersdorf;572;1140;Kampfstraße;16;335/4;85;Magistratsbeschluss;09.06.2023;W;I;4,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;23800;280;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;23800;
01201;Auhof;2371;1130;Zwerenzweg;16;1441/22;336;Kaufvertrag;15.05.2023;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;992/23;520000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;520000;
01107;Simmering;865;1110;Lindenbauergasse;50;.728;302;Kaufvertrag;29.06.2022;W;I;7,5;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;1;J;9;9;1;1;;4575/23;405000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;405000;
01103;Kaiserebersdorf;796;1110;Simmeringer Hauptstraße;355;1038/1;7774;Kaufvertrag;15.05.2023;GB;I;;g;BG;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;9;3;1;1;;4479/23;3600000;463,0821;0;0;0;0;0;0;FALSCH;30;FALSCH;;;FALSCH;L;70;3600000;
01514;Währing;2511;1180;Gersthofer Straße;88;664/7;1;MA 64-Bescheid;15.06.2023;W;I;6,5;g;Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;1500;1500;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1500;
01002;Alsergrund;1340;1090;Alserbachstraße;24;1306/5;256;Kaufvertrag;24.03.2023;W;IV;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;4;J;9;8;1;1;1875;1217/23;2900000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2900000;
01401;Dornbach;1254;1170;Steinmüllergasse;12;1155/4;679;Kaufvertrag;13.04.2023;W;I;7,5;ogk;25%;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;3;J;9;9;1;1;1993;1855/23;2650000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2650000;
01402;Hernals;347;1170;Antonigasse;79-81;.915;1271;Kaufvertrag;04.08.2023;GB;III;13,0;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;N;9;8;1;1;;1628/23;5600000;4405,979;0;0;0;0;0;0;FALSCH;40;FALSCH;;;FALSCH;GBGV I 5m g;60;5600000;
01008;Margarethen;2140;1050;Stolberggasse;23A;930/5;453;Kaufvertrag;05.04.2023;W;IV;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;5;J;9;8;1;1;1903;3690/23;4750000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;4750000;
01010;Neubau;571;1070;Lindengasse;5;314;218;Kaufvertrag;27.03.2023;GB;IV;18,0;g;Wohn- und Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Büro- u./o. Geschäftsgebäude;5;J;8;8;1;1;1910;1149/23;4500000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;4500000;
01803;Inzersdorf;4079;1230;Slamastraße;32;1551/403;5385;Kaufvertrag;28.04.2023;GB;II;;g;BG;FALSCH;FALSCH;FALSCH;FALSCH;;Betriebsobjekt;;J;8;8;1;1;;1544/23;1464468;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1464468;
01103;Kaiserebersdorf;759;1110;Kimmerlgasse;24;1335/1;7095;Kaufvertrag;11.05.2023;L;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;;9;9;1;1;;4536/23;750000;105,7082;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;750000;
01801;Atzgersdorf;1548;1230;Fischingergasse;18;1029/61;518;Kaufvertrag;30.03.2023;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;1460/23;670000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;670000;
01201;Auhof;1142;1130;Treffzgasse;28;2781;473;Kaufvertrag;13.09.2022;W;I;6,5;gr;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;8;8;1;1;;1037/23;600000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;600000;
01209;Ober St.Veit;1946;1130;Veitingergasse;123;874/20;340;Kaufvertrag;19.12.2022;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;3;J;9;9;1;1;;1039/23;900000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;900000;
01011;Wieden;1481;1040;Prinz-Eugen-Straße;8-10A;62/1;1820;Kaufvertrag;27.03.2023;W;V;;g;Wohn- und Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Büro- u./o. Geschäftsgebäude;9;J;8;8;1;1;;2806/23;47100000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;47100000;
01654;Eßling;2133;1220;Fellnergasse;16;359/62;631;Kaufvertrag;26.05.2023;GB;I;6,0;ogk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;8;9;1;1;;2948/23;540000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;540000;
01665;Stadlau;135;1220;Erzherzog-Karl-Straße;100-102;535/2;954;Kaufvertrag;09.03.2023;GB;II;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;2715/23;4775000;5005,241;0;0;0;0;0;0;FALSCH;50;FALSCH;;;FALSCH;W I 7,5m ogk;50;4775000;
01603;Donaufeld;2246;1210;Birneckergasse;50;2171/1;466;Baurechtsvertrag;24.04.2023;W;I;6,5;ogk;150 m²;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;2068/23;;24,103;0;0;0;0;0;0;FALSCH;100;WAHR;30.06.2123;2243;FALSCH;;;;EUR 11.232,00
01613;Leopoldau;5884;1210;KLG Leopoldau Ladestelle Gruppe A;Parz.206/207;2063/121;476;Kaufvertrag;27.02.2023;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;1243/23;345000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;345000;
01617;Strebersdorf;1039;1210;Guschelbauergasse;13;814/17;644;Kaufvertrag;18.04.2023;W;I;7,5;ogk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;J;9;8;1;1;;1885/23;550000;854,0373;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;550000;
01613;Leopoldau;7114;1210;Illgasse;44;2229/403;279;Kaufvertrag;20.03.2023;W;I;6,5;ogk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;2017;1554/23;685000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;685000;
01614;Schwarze Lackenau;197;1210;Voltelinistraße;2A;28/5;497;Kaufvertrag;06.04.2023;W;I;6,5;ogk;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;3;J;9;8;1;1;;1803/23;550000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;550000;
01514;Währing;2270;1180;Colloredogasse;34;1210;1572;Kaufvertrag;22.03.2023;W;II;10,5;o;Wohn- und Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Villa;4;J;9;8;1;1;1884;1512/23;9500000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;9500000;
01508;Oberdöbling;1824;1190;Koschatgasse;16;790/17;773;Kaufvertrag;12.05.2023;W;I;7,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;9;9;1;1;1966;2107/23;2770000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2770000;
01107;Simmering;4111;1110;Eyzinggasse;23;1663/1;4025;Baurechtsvertrag;26.11.2020;GB;II;;g;BG;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;12126/20;1475000;366,4596;0;0;0;0;0;0;FALSCH;100;WAHR;30.11.2119;1052;FALSCH;;;1475000;EUR 336.000,00
01510;Pötzleinsdorf;530;1180;Starkfriedgasse;38;359/28;2974;Kaufvertrag;24.05.2023;W;I;7,5;ogk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;8;9;1;1;1970;2237/23;9700000;3261,601;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;9700000;
01204;Hadersdorf;1858;1140;Dr.-Heckmann-Straße;1;95/32;665;Kaufvertrag;04.04.2023;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;N;9;8;1;1;;2471/23;780000;1172,932;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;780000;
01206;Hütteldorf;2766;1140;Ulmenstraße;133;1350;966;Kaufvertrag;15.05.2023;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;9;9;1;1;;2392/23;4375000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;4375000;
01005;Josefstadt;697;1080;Schlösselgasse;18;11;321;Kaufvertrag;31.03.2023;W;IV;18,0;g;Wohn- und Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;5;J;9;8;1;1;1901;1476/23;3050000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;3050000;
01002;Alsergrund;304;1090;Hörlgasse;18;1571;664;Kaufvertrag;17.04.2023;W;IV;;g;70%, Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;6;J;9;9;1;2;1878;1262/23;3600000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;3600000;
01011;Wieden;886;1040;Weyringergasse;22;231;375;Kaufvertrag;24.03.2023;W;IV;18,0;g;Wohnzone;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;4;J;8;8;1;1;1862;4585/23;2834000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2834000;
01107;Simmering;4111;1110;Eyzinggasse;23;1663/1;4025;Kaufvertrag;10.05.2023;GB;II;;g;BG;FALSCH;FALSCH;FALSCH;FALSCH;;Büro- u./o. Geschäftsgebäude;4;J;8;8;1;1;;4638/23;6330100;;0;0;0;0;0;0;FALSCH;100;WAHR;30.11.2119;1052;FALSCH;;;6330100;
01507;Nußdorf;339;1190;Eichelhofstraße;neben 95;548;3118;Kaufvertrag;18.04.2023;Sww;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Weingarten;;;9;8;1;1;;1971/23;150000;48,10776;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;150000;
01107;Simmering;271;1110;Kopalgasse;11;.83/2;1118;Kaufvertrag;04.05.2023;W;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;N;9;8;1;1;;4456/23;5600000;5008,944;0;0;0;0;0;0;FALSCH;90;FALSCH;;;FALSCH;WI 4,5g;10;5600000;
01803;Inzersdorf;3961;1230;Heizwerkstraße;6A;1198/35;7138;Kaufvertrag;28.04.2023;IG;;16;;;FALSCH;FALSCH;FALSCH;FALSCH;;Betriebsobjekt;;J;8;8;1;1;;1543/23;2378016;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2378016;
01808;Siebenhirten;189;1230;Atzlergasse;5;.123;288;Kaufvertrag;11.05.2023;GB;I;;g;70%;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;2;J;9;9;1;1;;1653/23;427500;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;427500;
01801;Atzgersdorf;190;1230;Batschegasse;8 u. 10;309;9;MA 64-Bescheid;23.06.2023;GB;I;;g;tw. 7,5m;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;18990;2110;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;18990;
01304;Hetzendorf;1212;1120;Dr.-Boehringer-Gasse;23-25;448/5;79;MA 64-Bescheid;22.06.2023;GB;;;;Str., BG;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;1;1;1;;;60830;770;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;60830;
